Date,Name of State / UT,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
2020-07-07,Chandigarh,489.0,6,401.0,Low,0,6
2020-07-07,Chhattisgarh,3305.0,14,2667.0,High,0,118
2020-07-07,Dadra and Nagar Haveli and Daman and Diu,297.0,0,114.0,Low,0,18
2020-07-07,Delhi,100823.0,3115,72088.0,High,0,3832
2020-07-07,Goa,1813.0,7,1061.0,High,0,236
2020-07-07,Gujarat,36772.0,1960,26315.0,High,0,909
2020-07-07,Haryana,17504.0,276,13335.0,High,0,1078
2020-07-07,Himachal Pradesh,1077.0,11,763.0,Low,0,59
2020-07-07,Jammu and Kashmir,8675.0,138,5318.0,High,0,175
2020-07-07,Jharkhand,2847.0,20,2068.0,High,0,33
2020-07-07,Karnataka,25317.0,401,10527.0,High,0,1283
2020-07-07,Kerala,5622.0,27,3341.0,High,0,293
2020-07-07,Ladakh,1005.0,1,836.0,Low,0,10
2020-07-07,Madhya Pradesh,15284.0,617,11579.0,High,0,345
2020-07-07,Maharashtra,211987.0,9026,115262.0,High,0,7180
2020-07-07,Manipur,1390.0,0,734.0,High,0,67
2020-07-07,Meghalaya,80.0,1,43.0,Low,0,0
2020-07-07,Mizoram,197.0,0,133.0,Low,0,3
2020-07-07,Nagaland,625.0,0,243.0,High,0,15
2020-07-07,Odisha,9526.0,38,6486.0,High,0,552
2020-07-07,Puducherry,802.0,12,331.0,Low,0,0
2020-07-07,Punjab,6491.0,169,4494.0,High,0,188
2020-07-07,Rajasthan,20688.0,461,16278.0,High,0,638
2020-07-07,Sikkim,125.0,0,65.0,Low,0,7
2020-07-07,Tamil Nadu,114978.0,1571,66571.0,High,0,5979
2020-07-07,Telangana,25733.0,306,14781.0,High,0,3244
2020-07-07,Tripura,1680.0,1,1219.0,High,0,17
2020-07-07,Uttar Pradesh,28636.0,809,19109.0,High,0,955
2020-07-07,Uttarakhand,3161.0,42,2586.0,High,0,84
2020-07-07,West Bengal,22987.0,779,15235.0,High,0,1069
2020-07-08,Andaman and Nicobar Islands,147.0,0,75.0,Low,0,1
2020-07-08,Andhra Pradesh,21197.0,252,9745.0,High,0,825
2020-07-08,Arunachal Pradesh,276.0,2,105.0,Low,0,13
2020-07-08,Assam,12522.0,14,8329.0,High,0,447
2020-07-08,Bihar,12570.0,104,9284.0,High,0,287
2020-07-08,Chandigarh,494.0,7,401.0,Low,0,0
2020-07-08,Chhattisgarh,3415.0,14,2751.0,High,0,84
2020-07-08,Dadra and Nagar Haveli and Daman and Diu,405.0,0,183.0,High,0,69
2020-07-08,Delhi,102831.0,3165,74217.0,High,0,2129
2020-07-08,Goa,1903.0,8,1156.0,High,0,95
2020-07-08,Gujarat,37550.0,1977,26720.0,High,0,405
2020-07-08,Haryana,17999.0,279,13645.0,High,0,310
2020-07-08,Himachal Pradesh,1083.0,11,790.0,Low,0,27
2020-07-08,Jammu and Kashmir,8931.0,143,5399.0,High,0,81
2020-07-08,Jharkhand,2996.0,22,2104.0,High,0,36
2020-07-08,Karnataka,26815.0,416,11098.0,High,0,571
2020-07-08,Kerala,5894.0,27,3452.0,High,0,111
2020-07-08,Ladakh,1041.0,1,836.0,Low,0,0
2020-07-08,Madhya Pradesh,15627.0,622,11768.0,High,0,189
2020-07-08,Maharashtra,217121.0,9250,118558.0,High,0,3296
2020-07-08,Manipur,1430.0,0,771.0,Low,0,37
2020-07-08,Meghalaya,80.0,1,43.0,Low,0,0
2020-07-08,Mizoram,197.0,0,133.0,Low,0,0
2020-07-08,Nagaland,625.0,0,243.0,Low,0,0
2020-07-08,Odisha,10097.0,42,6703.0,High,0,217
2020-07-08,Puducherry,930.0,14,434.0,High,0,103
2020-07-08,Punjab,6749.0,175,4554.0,High,0,60
2020-07-08,Rajasthan,21404.0,472,16575.0,High,0,297
2020-07-08,Sikkim,125.0,0,70.0,Low,0,5
2020-07-08,Tamil Nadu,118594.0,1636,71116.0,High,0,4545
2020-07-08,Telangana,27612.0,313,16287.0,High,0,1506
2020-07-08,Tripura,1704.0,1,1248.0,Low,0,29
2020-07-08,Uttar Pradesh,29968.0,827,19627.0,High,0,518
2020-07-08,Uttarakhand,3230.0,43,2621.0,High,0,35
2020-07-08,West Bengal,23837.0,804,15790.0,High,0,555
2020-07-09,Andaman and Nicobar Islands,149.0,0,77.0,Low,0,2
2020-07-09,Andhra Pradesh,22259.0,264,11101.0,High,0,1356
2020-07-09,Arunachal Pradesh,287.0,2,109.0,Low,0,4
2020-07-09,Assam,13336.0,16,8729.0,High,0,400
2020-07-09,Bihar,13189.0,107,9554.0,High,0,270
2020-07-09,Chandigarh,513.0,7,402.0,Low,0,1
2020-07-09,Chhattisgarh,3525.0,14,2835.0,High,0,84
2020-07-09,Dadra and Nagar Haveli and Daman and Diu,408.0,0,184.0,Low,0,1
2020-07-09,Delhi,104864.0,3213,78199.0,High,0,3982
2020-07-09,Goa,2039.0,8,1207.0,High,0,51
2020-07-09,Gujarat,38333.0,1993,27289.0,High,0,569
2020-07-09,Haryana,18690.0,282,14106.0,High,0,461
2020-07-09,Himachal Pradesh,1101.0,11,833.0,Low,0,43
2020-07-09,Jammu and Kashmir,9261.0,149,5567.0,High,0,168
2020-07-09,Jharkhand,3096.0,22,2170.0,High,0,66
2020-07-09,Karnataka,28877.0,470,11876.0,High,0,778
2020-07-09,Kerala,6195.0,27,3559.0,High,0,107
2020-07-09,Ladakh,1041.0,1,836.0,Low,0,0
2020-07-09,Madhya Pradesh,16036.0,629,11987.0,High,0,219
2020-07-09,Maharashtra,223724.0,9448,123192.0,High,0,4634
2020-07-09,Manipur,1435.0,0,793.0,Low,0,22
2020-07-09,Meghalaya,80.0,1,43.0,Low,0,0
2020-07-09,Mizoram,197.0,0,133.0,Low,0,0
2020-07-09,Nagaland,657.0,0,304.0,Low,0,61
2020-07-09,Odisha,10624.0,48,7006.0,High,0,303
2020-07-09,Puducherry,1008.0,14,480.0,High,0,46
2020-07-09,Punjab,6907.0,178,4828.0,High,0,274
2020-07-09,Rajasthan,22063.0,482,16866.0,High,0,291
2020-07-09,Sikkim,133.0,0,71.0,Low,0,1
2020-07-09,Tamil Nadu,122350.0,1700,74167.0,High,0,3051
2020-07-09,Telangana,29536.0,324,17279.0,High,0,992
2020-07-09,Tripura,1761.0,1,1324.0,High,0,76
2020-07-09,Uttar Pradesh,31156.0,845,20331.0,High,0,704
2020-07-09,Uttarakhand,3258.0,46,2650.0,Low,0,29
2020-07-09,West Bengal,24823.0,827,16291.0,High,0,501
2020-07-10,Andaman and Nicobar Islands,151.0,0,83.0,Low,0,6
2020-07-10,Andhra Pradesh,23814.0,277,12154.0,High,0,1053
2020-07-10,Arunachal Pradesh,302.0,2,120.0,Low,0,11
2020-07-10,Assam,14032.0,22,8729.0,High,0,0
2020-07-10,Bihar,13944.0,115,9816.0,High,0,262
2020-07-10,Chandigarh,523.0,7,403.0,Low,0,1
2020-07-10,Chhattisgarh,3675.0,15,2903.0,High,0,68
2020-07-10,Dadra and Nagar Haveli and Daman and Diu,411.0,0,189.0,Low,0,5
2020-07-10,Delhi,107051.0,3258,82226.0,High,0,4027
2020-07-10,Goa,2151.0,9,1273.0,High,0,66
2020-07-10,Gujarat,39194.0,2008,27718.0,High,0,429
2020-07-10,Haryana,19369.0,287,14510.0,High,0,404
2020-07-10,Himachal Pradesh,1140.0,11,846.0,Low,0,13
2020-07-10,Jammu and Kashmir,9501.0,154,5695.0,High,0,128
2020-07-10,Jharkhand,3246.0,23,2208.0,High,0,38
2020-07-10,Karnataka,31105.0,486,12833.0,High,0,957
2020-07-10,Kerala,6534.0,27,3708.0,High,0,149
2020-07-10,Ladakh,1055.0,1,915.0,Low,0,79
2020-07-10,Madhya Pradesh,16341.0,634,12232.0,High,0,245
2020-07-10,Maharashtra,230599.0,9667,127259.0,High,0,4067
2020-07-10,Manipur,1450.0,0,799.0,Low,0,6
2020-07-10,Meghalaya,113.0,2,66.0,Low,0,23
2020-07-10,Mizoram,197.0,0,133.0,Low,0,0
2020-07-10,Nagaland,673.0,0,304.0,Low,0,0
2020-07-10,Odisha,11201.0,52,7407.0,High,0,401
2020-07-10,Puducherry,1151.0,14,584.0,High,0,104
2020-07-10,Punjab,7140.0,183,4945.0,High,0,117
2020-07-10,Rajasthan,22563.0,491,17070.0,High,0,204
2020-07-10,Sikkim,134.0,0,72.0,Low,0,1
2020-07-10,Tamil Nadu,126581.0,1765,78161.0,High,0,3994
2020-07-10,Telangana,30946.0,331,18192.0,High,0,913
2020-07-10,Tripura,1776.0,1,1338.0,Low,0,14
2020-07-10,Uttar Pradesh,32362.0,862,21127.0,High,0,796
2020-07-10,Uttarakhand,3305.0,46,2672.0,High,0,22
2020-07-10,West Bengal,25911.0,854,16826.0,High,0,535
2020-07-11,Andaman and Nicobar Islands,156.0,0,92.0,Low,0,9
2020-07-11,Andhra Pradesh,25422.0,292,13194.0,High,0,1040
2020-07-11,Arunachal Pradesh,335.0,2,120.0,Low,0,0
2020-07-11,Assam,14600.0,27,9147.0,High,0,418
2020-07-11,Bihar,14575.0,119,10109.0,High,0,293
2020-07-11,Chandigarh,539.0,7,408.0,Low,0,5
2020-07-11,Chhattisgarh,3767.0,17,3028.0,High,0,125
2020-07-11,Dadra and Nagar Haveli and Daman and Diu,459.0,0,211.0,High,0,22
2020-07-11,Delhi,109140.0,3300,84694.0,High,0,2468
2020-07-11,Goa,2251.0,9,1347.0,High,0,74
2020-07-11,Gujarat,40069.0,2022,28147.0,High,0,429
2020-07-11,Haryana,19934.0,290,14904.0,High,0,394
2020-07-11,Himachal Pradesh,1171.0,11,883.0,Low,0,37
2020-07-11,Jammu and Kashmir,9888.0,159,5786.0,High,0,91
2020-07-11,Jharkhand,3419.0,23,2224.0,High,0,16
2020-07-11,Karnataka,33418.0,543,13836.0,High,0,1003
2020-07-11,Kerala,6950.0,27,3820.0,High,0,112
2020-07-11,Ladakh,1064.0,1,917.0,Low,0,2
2020-07-11,Madhya Pradesh,16657.0,638,12481.0,High,0,249
2020-07-11,Maharashtra,238461.0,9893,132625.0,High,0,5366
2020-07-11,Manipur,1582.0,0,832.0,High,0,33
2020-07-11,Meghalaya,207.0,2,66.0,High,0,0
2020-07-11,Mizoram,226.0,0,143.0,Low,0,10
2020-07-11,Nagaland,732.0,0,304.0,High,0,0
2020-07-11,Odisha,11956.0,56,7972.0,High,0,565
2020-07-11,Puducherry,1272.0,17,637.0,High,0,53
2020-07-11,Punjab,7357.0,187,5017.0,High,0,72
2020-07-11,Rajasthan,23174.0,497,17620.0,High,0,550
2020-07-11,Sikkim,134.0,0,80.0,Low,0,8
2020-07-11,Tamil Nadu,130261.0,1829,82324.0,High,0,4163
2020-07-11,Telangana,32224.0,339,19205.0,High,0,1013
2020-07-11,Tripura,1918.0,1,1372.0,High,0,34
2020-07-11,Uttar Pradesh,33700.0,889,21787.0,High,0,660
2020-07-11,Uttarakhand,3373.0,46,2706.0,High,0,34
2020-07-11,West Bengal,27109.0,880,17348.0,High,0,522
2020-07-12,Andaman and Nicobar Islands,163.0,0,93.0,Low,0,1
2020-07-12,Andhra Pradesh,27235.0,309,14393.0,High,0,1199
2020-07-12,Arunachal Pradesh,341.0,2,125.0,Low,0,5
2020-07-12,Assam,15536.0,35,9150.0,High,0,3
2020-07-12,Bihar,15373.0,131,10685.0,High,0,576
2020-07-12,Chandigarh,555.0,7,413.0,Low,0,5
2020-07-12,Chhattisgarh,3897.0,17,3070.0,High,0,42
2020-07-12,Dadra and Nagar Haveli and Daman and Diu,471.0,0,226.0,Low,0,15
2020-07-12,Delhi,110921.0,3334,87692.0,High,0,2998
2020-07-12,Goa,2368.0,12,1428.0,High,0,81
2020-07-12,Gujarat,40941.0,2032,28649.0,High,0,502
2020-07-12,Haryana,20582.0,297,15394.0,High,0,490
2020-07-12,Himachal Pradesh,1182.0,11,908.0,Low,0,25
2020-07-12,Jammu and Kashmir,10156.0,169,5895.0,High,0,109
2020-07-12,Jharkhand,3613.0,23,2243.0,High,0,19
2020-07-12,Karnataka,36216.0,613,14716.0,High,0,880
2020-07-12,Kerala,7438.0,29,3963.0,High,0,143
2020-07-12,Ladakh,1077.0,1,928.0,Low,0,11
2020-07-12,Madhya Pradesh,17201.0,644,12679.0,High,0,198
2020-07-12,Maharashtra,246600.0,10116,136985.0,High,0,4360
2020-07-12,Manipur,1593.0,0,843.0,Low,0,11
2020-07-12,Meghalaya,207.0,2,66.0,Low,0,0
2020-07-12,Mizoram,227.0,0,150.0,Low,0,7
2020-07-12,Nagaland,748.0,0,313.0,Low,0,9
2020-07-12,Odisha,12526.0,61,8360.0,High,0,388
2020-07-12,Puducherry,1337.0,18,690.0,High,0,53
2020-07-12,Punjab,7587.0,195,5040.0,High,0,23
2020-07-12,Rajasthan,23748.0,503,17869.0,High,0,249
2020-07-12,Sikkim,151.0,0,80.0,Low,0,0
2020-07-12,Tamil Nadu,134226.0,1898,85915.0,High,0,3591
2020-07-12,Telangana,33402.0,348,20919.0,High,0,1714
2020-07-12,Tripura,1949.0,2,1375.0,Low,0,3
2020-07-12,Uttar Pradesh,35092.0,913,22689.0,High,0,902
2020-07-12,Uttarakhand,3417.0,46,2718.0,High,0,12
2020-07-12,West Bengal,28453.0,906,17959.0,High,0,611
2020-07-13,Andaman and Nicobar Islands,163.0,0,93.0,Low,0,0
2020-07-13,Andhra Pradesh,29168.0,328,15412.0,High,0,1019
2020-07-13,Arunachal Pradesh,359.0,2,138.0,Low,0,13
2020-07-13,Assam,16071.0,35,10426.0,High,0,1276
2020-07-13,Bihar,16642.0,143,11498.0,High,0,813
2020-07-13,Chandigarh,559.0,8,417.0,Low,0,4
2020-07-13,Chhattisgarh,4059.0,19,3153.0,High,0,83
2020-07-13,Dadra and Nagar Haveli and Daman and Diu,479.0,0,245.0,Low,0,19
2020-07-13,Delhi,112494.0,3371,89968.0,High,0,2276
2020-07-13,Goa,2453.0,14,1487.0,High,0,59
2020-07-13,Gujarat,41820.0,2045,29162.0,High,0,513
2020-07-13,Haryana,21240.0,301,15983.0,High,0,589
2020-07-13,Himachal Pradesh,1213.0,11,929.0,Low,0,21
2020-07-13,Jammu and Kashmir,10513.0,179,5979.0,High,0,84
2020-07-13,Jharkhand,3756.0,30,2308.0,High,0,65
2020-07-13,Karnataka,38843.0,684,15409.0,High,0,693
2020-07-13,Kerala,7873.0,31,4095.0,High,0,132
2020-07-13,Ladakh,1086.0,1,928.0,Low,0,0
2020-07-13,Madhya Pradesh,17632.0,653,12876.0,High,0,197
2020-07-13,Maharashtra,254427.0,10289,140325.0,High,0,3340
2020-07-13,Manipur,1609.0,0,896.0,Low,0,53
2020-07-13,Meghalaya,306.0,2,66.0,High,0,0
2020-07-13,Mizoram,231.0,0,150.0,Low,0,0
2020-07-13,Nagaland,774.0,0,327.0,Low,0,14
2020-07-13,Odisha,13121.0,64,8750.0,High,0,390
2020-07-13,Puducherry,1418.0,18,739.0,High,0,49
2020-07-13,Punjab,7821.0,199,5392.0,High,0,352
2020-07-13,Rajasthan,24392.0,510,18103.0,High,0,234
2020-07-13,Sikkim,153.0,0,81.0,Low,0,1
2020-07-13,Tamil Nadu,138470.0,1966,89532.0,High,0,3617
2020-07-13,Telangana,34671.0,356,22482.0,High,0,1563
2020-07-13,Tripura,2054.0,2,1421.0,High,0,46
2020-07-13,Uttar Pradesh,36476.0,934,23334.0,High,0,645
2020-07-13,Uttarakhand,3537.0,47,2786.0,High,0,68
2020-07-13,West Bengal,30013.0,932,18581.0,High,0,622
2020-07-14,Andaman and Nicobar Islands,166.0,0,109.0,Low,0,16
2020-07-14,Andhra Pradesh,31103.0,365,16464.0,High,0,1052
2020-07-14,Arunachal Pradesh,387.0,2,145.0,Low,0,7
2020-07-14,Assam,16806.0,36,10894.0,High,0,468
2020-07-14,Bihar,17959.0,160,12317.0,High,0,819
2020-07-14,Chandigarh,588.0,8,423.0,Low,0,6
2020-07-14,Chhattisgarh,4217.0,19,3202.0,High,0,49
2020-07-14,Dadra and Nagar Haveli and Daman and Diu,495.0,1,268.0,Low,0,23
2020-07-14,Delhi,113740.0,3411,91312.0,High,0,1344
2020-07-14,Goa,2583.0,17,1540.0,High,0,53
2020-07-14,Gujarat,42722.0,2055,29770.0,High,0,608
2020-07-14,Haryana,21894.0,308,16602.0,High,0,619
2020-07-14,Himachal Pradesh,1243.0,11,940.0,Low,0,11
2020-07-14,Jammu and Kashmir,10827.0,187,6095.0,High,0,116
2020-07-14,Jharkhand,3898.0,33,2351.0,High,0,43
2020-07-14,Karnataka,41581.0,757,16248.0,High,0,839
2020-07-14,Kerala,8322.0,33,4257.0,High,0,162
2020-07-14,Ladakh,1093.0,1,946.0,Low,0,18
2020-07-14,Madhya Pradesh,18207.0,663,13208.0,High,0,332
2020-07-14,Maharashtra,260924.0,10482,144507.0,High,0,4182
2020-07-14,Manipur,1626.0,0,970.0,Low,0,74
2020-07-14,Meghalaya,318.0,2,66.0,Low,0,0
2020-07-14,Mizoram,233.0,0,151.0,Low,0,1
2020-07-14,Nagaland,845.0,0,340.0,High,0,13
2020-07-14,Odisha,13737.0,70,9255.0,High,0,505
2020-07-14,Puducherry,1468.0,18,785.0,High,0,46
2020-07-14,Punjab,8178.0,204,5586.0,High,0,194
2020-07-14,Rajasthan,24936.0,525,18630.0,High,0,527
2020-07-14,Sikkim,192.0,0,86.0,Low,0,5
2020-07-14,Tamil Nadu,142798.0,2032,92567.0,High,0,3035
2020-07-14,Telangana,36221.0,365,23679.0,High,0,1197
2020-07-14,Tripura,2080.0,2,1475.0,Low,0,54
2020-07-14,Uttar Pradesh,38130.0,955,24203.0,High,0,869
2020-07-14,Uttarakhand,3608.0,49,2856.0,High,0,70
2020-07-14,West Bengal,31448.0,956,19213.0,High,0,632
2020-07-15,Andaman and Nicobar Islands,166.0,0,109.0,Low,0,0
2020-07-15,Andhra Pradesh,33019.0,408,17467.0,High,0,1003
2020-07-15,Arunachal Pradesh,462.0,3,153.0,High,0,8
2020-07-15,Assam,17807.0,40,11416.0,High,0,522
2020-07-15,Bihar,19284.0,174,12849.0,High,0,532
2020-07-15,Chandigarh,600.0,10,446.0,Low,0,23
2020-07-15,Chhattisgarh,4379.0,20,3275.0,High,0,73
2020-07-15,Dadra and Nagar Haveli and Daman and Diu,520.0,1,310.0,Low,0,42
2020-07-15,Delhi,115346.0,3446,93236.0,High,0,1924
2020-07-15,Goa,2753.0,18,1607.0,High,0,67
2020-07-15,Gujarat,43637.0,2069,30503.0,High,0,733
2020-07-15,Haryana,22628.0,312,17090.0,High,0,488
2020-07-15,Himachal Pradesh,1309.0,11,951.0,High,0,11
2020-07-15,Jammu and Kashmir,11173.0,195,6223.0,High,0,128
2020-07-15,Jharkhand,4091.0,36,2427.0,High,0,76
2020-07-15,Karnataka,44077.0,842,17390.0,High,0,1142
2020-07-15,Kerala,8930.0,34,4438.0,High,0,181
2020-07-15,Ladakh,1093.0,1,946.0,Low,0,0
2020-07-15,Madhya Pradesh,19005.0,673,13575.0,High,0,367
2020-07-15,Maharashtra,267665.0,10695,149007.0,High,0,4500
2020-07-15,Manipur,1672.0,0,970.0,High,0,0
2020-07-15,Meghalaya,318.0,2,66.0,Low,0,0
2020-07-15,Mizoram,238.0,0,159.0,Low,0,8
2020-07-15,Nagaland,896.0,0,346.0,High,0,6
2020-07-15,Odisha,14280.0,74,9864.0,High,0,609
2020-07-15,Puducherry,1531.0,18,829.0,High,0,44
2020-07-15,Punjab,8511.0,213,5663.0,High,0,77
2020-07-15,Rajasthan,25571.0,525,19161.0,High,0,531
2020-07-15,Sikkim,209.0,0,87.0,Low,0,1
2020-07-15,Tamil Nadu,147324.0,2099,97310.0,High,0,4743
2020-07-15,Telangana,37745.0,375,24840.0,High,0,1161
2020-07-15,Tripura,2170.0,2,1538.0,High,0,63
2020-07-15,Uttar Pradesh,39724.0,983,24983.0,High,0,780
2020-07-15,Uttarakhand,3686.0,50,2867.0,High,0,11
2020-07-15,West Bengal,32838.0,980,19931.0,High,0,718
2020-07-16,Andaman and Nicobar Islands,176.0,0,130.0,Low,0,21
2020-07-16,Andhra Pradesh,35451.0,452,18378.0,High,0,911
2020-07-16,Arunachal Pradesh,462.0,3,153.0,Low,0,0
2020-07-16,Assam,18666.0,46,12173.0,High,0,757
2020-07-16,Bihar,20612.0,180,13462.0,High,0,613
2020-07-16,Chandigarh,625.0,11,459.0,Low,0,13
2020-07-16,Chhattisgarh,4539.0,20,3324.0,High,0,49
2020-07-16,Dadra and Nagar Haveli and Daman and Diu,539.0,2,357.0,Low,0,47
2020-07-16,Delhi,116993.0,3487,95699.0,High,0,2463
2020-07-16,Goa,2951.0,18,1674.0,High,0,67
2020-07-16,Gujarat,44552.0,2079,31286.0,High,0,783
2020-07-16,Haryana,23306.0,319,17667.0,High,0,577
2020-07-16,Himachal Pradesh,1341.0,11,979.0,Low,0,28
2020-07-16,Jammu and Kashmir,11666.0,206,6337.0,High,0,114
2020-07-16,Jharkhand,4320.0,38,2485.0,High,0,58
2020-07-16,Karnataka,47253.0,928,18466.0,High,0,1076
2020-07-16,Kerala,9553.0,35,4634.0,High,0,196
2020-07-16,Ladakh,1142.0,1,964.0,High,0,18
2020-07-16,Madhya Pradesh,19643.0,682,13908.0,High,0,333
2020-07-16,Maharashtra,275640.0,10928,152613.0,High,0,3606
2020-07-16,Manipur,1700.0,0,989.0,Low,0,19
2020-07-16,Meghalaya,346.0,2,66.0,Low,0,0
2020-07-16,Mizoram,238.0,0,159.0,Low,0,0
2020-07-16,Nagaland,902.0,0,348.0,Low,0,2
2020-07-16,Odisha,14898.0,77,10476.0,High,0,612
2020-07-16,Puducherry,1596.0,21,889.0,High,0,60
2020-07-16,Punjab,8799.0,221,5867.0,High,0,204
2020-07-16,Rajasthan,26437.0,530,19502.0,High,0,341
2020-07-16,Sikkim,220.0,0,87.0,Low,0,0
2020-07-16,Tamil Nadu,151820.0,2167,102310.0,High,0,5000
2020-07-16,Telangana,39342.0,386,25999.0,High,0,1159
2020-07-16,Tripura,2268.0,3,1604.0,High,0,66
2020-07-16,Uttar Pradesh,41383.0,1012,25743.0,High,0,760
2020-07-16,Uttarakhand,3785.0,50,2948.0,High,0,81
2020-07-16,West Bengal,34427.0,1000,20680.0,High,0,749
2020-07-17,Andaman and Nicobar Islands,176.0,0,130.0,Low,0,0
2020-07-17,Andhra Pradesh,35451.0,452,18378.0,Low,0,0
2020-07-17,Arunachal Pradesh,462.0,3,153.0,Low,0,0
2020-07-17,Assam,18666.0,46,12173.0,Low,0,0
2020-07-17,Bihar,20612.0,180,13462.0,Low,0,0
2020-07-17,Chandigarh,625.0,11,459.0,Low,0,0
2020-07-17,Chhattisgarh,4539.0,20,3324.0,Low,0,0
2020-07-17,Dadra and Nagar Haveli and Daman and Diu,539.0,2,357.0,Low,0,0
2020-07-17,Delhi,116993.0,3487,95699.0,Low,0,0
2020-07-17,Goa,2951.0,18,1674.0,Low,0,0
2020-07-17,Gujarat,44552.0,2079,31286.0,Low,0,0
2020-07-17,Haryana,23306.0,319,17667.0,Low,0,0
2020-07-17,Himachal Pradesh,1341.0,11,979.0,Low,0,0
2020-07-17,Jammu and Kashmir,11666.0,206,6337.0,Low,0,0
2020-07-17,Jharkhand,4320.0,38,2485.0,Low,0,0
2020-07-17,Karnataka,47253.0,928,18466.0,Low,0,0
2020-07-17,Kerala,9553.0,35,4634.0,Low,0,0
2020-07-17,Ladakh,1142.0,1,964.0,Low,0,0
2020-07-17,Madhya Pradesh,19643.0,682,13908.0,Low,0,0
2020-07-17,Maharashtra,275640.0,10928,152613.0,Low,0,0
2020-07-17,Manipur,1700.0,0,989.0,Low,0,0
2020-07-17,Meghalaya,346.0,2,66.0,Low,0,0
2020-07-17,Mizoram,238.0,0,159.0,Low,0,0
2020-07-17,Nagaland,902.0,0,348.0,Low,0,0
2020-07-17,Odisha,14898.0,77,10476.0,Low,0,0
2020-07-17,Puducherry,1596.0,21,889.0,Low,0,0
2020-07-17,Punjab,8799.0,221,5867.0,Low,0,0
2020-07-17,Rajasthan,26437.0,530,19502.0,Low,0,0
2020-07-17,Sikkim,220.0,0,87.0,Low,0,0
2020-07-17,Tamil Nadu,151820.0,2167,102310.0,Low,0,0
2020-07-17,Telangana,39342.0,386,25999.0,Low,0,0
2020-07-17,Tripura,2268.0,3,1604.0,Low,0,0
2020-07-17,Uttar Pradesh,41383.0,1012,25743.0,Low,0,0
2020-07-17,Uttarakhand,3785.0,50,2948.0,Low,0,0
2020-07-17,West Bengal,34427.0,1000,20680.0,Low,0,0
2020-07-18,Andaman and Nicobar Islands,194.0,0,142.0,Low,0,12
2020-07-18,Andhra Pradesh,40646.0,534,20298.0,High,0,1920
2020-07-18,Arunachal Pradesh,609.0,3,175.0,High,0,22
2020-07-18,Assam,20646.0,51,14105.0,High,0,1932
2020-07-18,Bihar,23589.0,201,14621.0,High,0,1159
2020-07-18,Chandigarh,660.0,11,480.0,Low,0,21
2020-07-18,Chhattisgarh,4964.0,23,3512.0,High,0,188
2020-07-18,Dadra and Nagar Haveli and Daman and Diu,585.0,2,401.0,High,0,44
2020-07-18,Delhi,120107.0,3571,99301.0,High,0,3602
2020-07-18,Goa,3304.0,21,1946.0,High,0,272
2020-07-18,Gujarat,46430.0,2106,32973.0,High,0,1687
2020-07-18,Haryana,24797.0,327,18718.0,High,0,1051
2020-07-18,Himachal Pradesh,1417.0,11,1024.0,High,0,45
2020-07-18,Jammu and Kashmir,12757.0,231,6558.0,High,0,221
2020-07-18,Jharkhand,4921.0,46,2570.0,High,0,85
2020-07-18,Karnataka,55115.0,1147,20757.0,High,0,2291
2020-07-18,Kerala,11066.0,38,4995.0,High,0,361
2020-07-18,Ladakh,1151.0,1,973.0,Low,0,9
2020-07-18,Madhya Pradesh,21081.0,697,14514.0,High,0,606
2020-07-18,Maharashtra,292589.0,11452,160357.0,High,0,7744
2020-07-18,Manipur,1800.0,0,1163.0,High,0,174
2020-07-18,Meghalaya,403.0,2,66.0,High,0,0
2020-07-18,Mizoram,282.0,0,160.0,High,0,1
2020-07-18,Nagaland,956.0,0,405.0,High,0,57
2020-07-18,Odisha,16110.0,83,11330.0,High,0,854
2020-07-18,Puducherry,1832.0,25,1014.0,High,0,125
2020-07-18,Punjab,9442.0,239,6373.0,High,0,506
2020-07-18,Rajasthan,27789.0,546,20626.0,High,0,1124
2020-07-18,Sikkim,266.0,0,90.0,High,0,3
2020-07-18,Tamil Nadu,160907.0,2315,110807.0,High,0,8497
2020-07-18,Telangana,42496.0,403,28705.0,High,0,2706
2020-07-18,Tripura,2366.0,3,1684.0,High,0,80
2020-07-18,Uttar Pradesh,45163.0,1084,27634.0,High,0,1891
2020-07-18,Uttarakhand,4102.0,51,3021.0,High,0,73
2020-07-18,West Bengal,38011.0,1049,22253.0,High,0,1573
2020-07-19,Andaman and Nicobar Islands,198.0,0,145.0,Low,0,3
2020-07-19,Andhra Pradesh,44609.0,586,21763.0,High,0,1465
2020-07-19,Arunachal Pradesh,650.0,3,274.0,High,0,99
2020-07-19,Assam,22918.0,53,15165.0,High,0,1060
2020-07-19,Bihar,25136.0,208,15536.0,High,0,915
2020-07-19,Chandigarh,700.0,12,485.0,Low,0,5
2020-07-19,Chhattisgarh,5233.0,24,3658.0,High,0,146
2020-07-19,Dadra and Nagar Haveli and Daman and Diu,602.0,2,414.0,Low,0,13
2020-07-19,Delhi,121582.0,3597,101274.0,High,0,1973
2020-07-19,Goa,3484.0,21,2038.0,High,0,92
2020-07-19,Gujarat,47390.0,2122,34035.0,High,0,1062
2020-07-19,Haryana,25547.0,344,19318.0,High,0,600
2020-07-19,Himachal Pradesh,1457.0,11,1036.0,Low,0,12
